word,synonym,haiku
VIXEN,Fox,"Female of the fox / Temptress with her wiles / Reindeer pulling sleigh"
BILGE,Bottom,"Ship's lowest inside / Foul water collects here / Nonsense spoken"
GHOST,Spirit,"Departed soul lingers / Haunting after death remains / Pale apparition"
QUAIL,Bird,"Small game bird waits / Shrinking back from fear / Covey bursts to flight"
PETTY,Minor,"Small minded concerns / Trivial matters obsessed / Insignificant rank"
PRANK,Trick,"Joke played on someone / Mischief with good humor / April foolish act"
MUNCH,Chew,"Eating steadily / Sound of snacking continues / Nibbling along"
CURIO,Oddity,"Strange object collected / Cabinet displays the rare / Curiosity piece"
TAUPE,Gray,"Brownish gray tone / Neutral color decorates / Sophisticated shade"
GLADE,Clearing,"Open space in woods / Light breaks through the canopy / Forest's breathing room"
THRUM,Vibrate,"Humming sound persists / Rhythmic strumming continues / Steady vibration"
ODDLY,Strangely,"In unusual way / Not as expected at all / Peculiar manner"
ELITE,Best,"Top of all the rest / Exclusive group selected / Excellence defined"
COMFY,Cozy,"Comfortable state / Snug and satisfied feeling / Ease in the moment"
OFFER,Propose,"Putting forward gift / Suggestion made available / Opportunity"
PLAIN,Simple,"Without decoration / Flat land stretches far / Obvious to see"
STUMP,Trunk,"Tree's remaining base / Politician campaigns / Puzzle that confounds"
WITTY,Clever,"Humor with the brain / Quick and smart remarks fly / Intelligence laughs"
BLINK,Wink,"Eyes close then open / Brief moment passes by / Instant of darkness"
MOLDY,Musty,"Fungus grows on food / Time has spoiled the freshness / Decay visible"
INCUR,Acquire,"Bringing upon self / Debt or consequence gained / Liability earned"
POPPY,Flower,"Red petals remember / Opium derived from this / Memorial bloom"
CURVE,Bend,"Line deviates / Straight is not this path / Deviation smooth"
BALER,Machine,"Hay compressed to bales / Farm equipment works the field / Harvest packager"
ATRIA,Chambers,"Heart's upper rooms / Open spaces in buildings / Plural of atrium"
STILT,Pole,"Walking up on high / Shore bird's long thin legs / Elevation false"
DREAD,Fear,"Anticipating bad / Anxiety for what comes / Hair styled in locks"
NOVEL,Book,"Story fiction tells / New and original found / Reading awaits"
JUMPY,Nervous,"Startling easily / Anxiety shows in movement / On edge constantly"
BRAND,Label,"Identity marked / Burning mark on cattle / Company's name"
EXILE,Banish,"Sent away from home / Living in forced separation / Outcast's condition"
GNOME,Dwarf,"Garden statue waits / Mythical earth dweller / Bearded little man"
UNDID,Reversed,"Action taken back / Past tense of undoing / Canceled what was done"
FOIST,Force,"Imposing unwanted / Passing off as genuine / Pushing onto others"
NERVY,Bold,"Courage or audacity / Tending to be anxious / Showing some nerve"
MODAL,Type,"Of a mode or form / Verb auxiliary kind / Statistical measure"
LORIS,Primate,"Slow moving creature / Nocturnal primate creeps / Big eyes in the dark"
SWORD,Blade,"Steel weapon swings / Combat in the ancient times / Knighting ceremony"
BLANK,Empty,"Nothing fills the space / Expression showing nothing / Form awaiting entry"
TIZZY,Frenzy,"Worked up state of mind / Agitation runs high / Nervous excitement"
BURNT,Charred,"Fire claimed this thing / Overcooked beyond the point / Damage by the heat"
WATER,Liquid,"Life requires this flow / H two O essential / Rivers lakes and rain"
QUAKE,Shake,"Earth trembles below / Fear causes the shiver / Ground moves with power"
GOFER,Runner,"Errands make the job / Go for this and go for that / Assistant's duty"
HAUNT,Visit,"Ghost frequents the place / Memory won't leave the mind / Lingering presence"
WHOLE,Complete,"Nothing missing here / Entire amount together / Full and undivided"
SAVVY,Smart,"Understanding deep / Practical intelligence / Know-how demonstrated"
OMEGA,End,"Last of Greek letters / Ending point of all things / Final conclusion"
ASSAY,Test,"Analysis performed / Evaluating the content / Assessment made"
FRILL,Extra,"Unnecessary addition / Decorative ruffle edge / Luxury not need"
BANJO,Instrument,"Strings ring out country / Round body resonates / Appalachian sound"
DAUNT,Intimidate,"Courage challenged here / Making timid through fear / Discouragement dealt"
LUMPY,Uneven,"Bumps throughout the surface / Smooth this is not / Texture irregular"
RIGID,Stiff,"Flexibility gone / Unbending in every way / Strict and unyielding"
STORK,Bird,"Baby delivery myth / Long-legged wader hunts / Nests on rooftops high"
GROAN,Moan,"Sound of displeasure / Pain or effort audible / Weariness expressed"
CORAL,Reef,"Ocean's living stone / Colors bright beneath the waves / Skeleton remains"
IMBUE,Infuse,"Filling with quality / Saturating with feeling / Permeating through"
NASAL,Nose,"Relating to nose / Voice quality through sinuses / Breathing passage"
MINTY,Fresh,"Cool flavor tingles / Breath made fresh by this taste / Herbal sensation"
SOUTH,Direction,"Compass points this way / Down on maps by convention / Warmer regions wait"
NOMAD,Wanderer,"Home is everywhere / Moving without fixed address / Desert traveler"
KEFIR,Drink,"Cultured milk ferments / Tangy probiotic pours / Healthy beverage"
KNELL,Toll,"Bell announces death / Solemn sound rings out / End has been signaled"
LEVEL,Flat,"Horizontal true / Stage of game progression / Tool checks the plane"
MATTE,Flat,"Without the shine / Surface absorbs the light / Non-glossy finish"
LOUSY,Poor,"Quality terrible / Infested with the lice / Bad beyond repair"
ISSUE,Problem,"Matter at hand waits / Publication released now / Topic of concern"
ROWDY,Boisterous,"Noise and disorder / Unruly behavior reigns / Wild party crowd"
LLAMA,Camelid,"Andes pack animal / Soft wool and stubborn nature / Spitting when annoyed"
EXTOL,Praise,"Virtues proclaimed loud / Enthusiastic approval / Glory given freely"
RATTY,Shabby,"Worn beyond good use / Resembling the rodent / Tattered and old"
UNION,Alliance,"Joined together strong / Labor organization / Wedding of the two"
SPORE,Seed,"Fungal reproduction / Floating through the air unseen / Life in tiny form"
MIRTH,Joy,"Laughter fills the room / Merriment and amusement / Gladness expressed"
ANNEX,Addition,"Building attached new / Territory claimed by force / Supplementary part"
TOWER,Spire,"Height reaches for sky / Structure rising far above / Strength and power shown"
SPLIT,Divide,"Separation comes / Banana dessert awaits / Breaking into parts"
GRAFT,Implant,"Tissue transplanted / Corruption for the gain / Branch to different tree"
ELATE,Delight,"Joy lifts the spirit / Happiness overwhelming / Pride fills the heart"
PETAL,Leaf,"Flower's colored part / Soft and delicate beauty / Falling from the bloom"
LEAST,Minimum,"Smallest of them all / At the bottom of the rank / Superlative low"
MIGHT,Power,"Strength and force combined / Possibility expressed / Could be but not sure"
FETCH,Retrieve,"Go get and bring back / Dog's favorite game played / Attractive British slang"
BLEND,Mix,"Combining together / Boundaries dissolve between / Smooth integration"
DRIFT,Float,"Moving without aim / Snow piles where wind places / Meaning gradually shifts"
BULGE,Swell,"Expansion outward / Surface pushes from within / Protrusion shows"
TENOR,Singer,"High male voice sings / General meaning conveyed / Course of the argument"
CHIRP,Tweet,"Small bird voices sound / Short high-pitched notes repeated / Morning song begins"
TRICK,Prank,"Deception for fun / Skilled move performed with flair / Illusion created"
POUTY,Sullen,"Lips pushed out in pout / Expressing displeasure / Childish expression"
CHAIR,Seat,"Furniture for sitting / Position of leadership / Meeting takes a seat"
THROB,Pulse,"Rhythm beats with pain / Heart pounds with strong emotion / Pulsing continues"
NADIR,Bottom,"Lowest point achieved / Opposite of the zenith / Rock bottom reached"
NOISY,Loud,"Sound at high volume / Quiet is not present / Disruption by audio"
ALONG,Beside,"Moving in line with / Accompanying on journey / Following the length"
LEFTY,Southpaw,"Left hand preferred / Political leaning named / Opposite of right"
TEETH,Fangs,"Plural of the tooth / Enamel rows for biting / Dental plural"
KNIFE,Blade,"Cutting tool awaits / Sharp edge slices through / Kitchen essential"
LATER,After,"Time yet to come / Following this moment / Postponed until then"
DEFER,Delay,"Putting off till later / Yielding to another's wish / Respect by stepping back"
COVEN,Group,"Witches gather here / Thirteen make the circle full / Magical meeting"
QUILL,Feather,"Pen before the ball / Bird's flight gear plucked for writing / Porcupine's defense"
MOUTH,Opening,"Words exit from here / Entrance for the food and drink / River meets the sea"
BLUNT,Dull,"Edge that does not cut / Speaking without decoration / Direct to the point"
DRAPE,Hang,"Fabric falls with grace / Covering the window view / Cloth arranged loosely"
DALLY,Linger,"Time wasted slowly / Flirting without commitment / Dawdling delays"
FRITZ,Malfunction,"On the fritz it's said / German name means peaceful / Broken down machine"
GOOEY,Sticky,"Texture pulls and stretches / Mess that clings to fingers / Chewy and delicious"
CIVIL,Polite,"Citizen's concern / Courteous in manner / Not criminal law"
GEESE,Fowl,"Plural of the goose / Honking flock flies overhead / V formation falls"
SPOIL,Ruin,"Going bad with time / Pampering with excess / Treasure from the war"
WIDTH,Breadth,"Side to side measure / How wide the thing extends / Horizontal span"
SPASM,Twitch,"Muscle contracts sharp / Involuntary movement / Sudden tightening"
RELAY,Pass,"Baton handed off / Signal transmitted far / Message sent along"
PLANE,Aircraft,"Flat surface extends / Flying machine takes to sky / Carpenter's smooth tool"
AMUSE,Entertain,"Bringing smiles and laughs / Diversion from the boredom / Pleasure provided"
NYLON,Fabric,"Synthetic fiber / Stockings made of this material / Strong and flexible"
ANNOY,Irritate,"Getting on the nerves / Bothering without relief / Persistent nuisance"
HARDY,Tough,"Withstanding the harsh / Strong enough to survive / Robust and healthy"
LEVER,Handle,"Simple machine lifts / Fulcrum multiplies the force / Mechanism for control"
STACK,Pile,"Layered on top high / Organized accumulation / Vertical storage"
WOUND,Injury,"Hurt that needs to heal / Clock's spring tightened up / Damage to the flesh"
BEARD,Whiskers,"Facial hair grows long / Chin adorned with fuzzy growth / Hipster accessory"
FORUM,Assembly,"Public discussion space / Ancient Roman gathering / Online message board"
SPOOF,Parody,"Imitation mocks / Humor through exaggeration / Fake with comedy"
CATTY,Spiteful,"Remarks that scratch / Malicious feminine gossip / Claws beneath the words"
GROSS,Disgusting,"Twelve dozen counted / Revolting to the senses / Total before deductions"
HAVEN,Refuge,"Safe place to rest / Harbor protects from storm / Sanctuary found"
IDEAL,Perfect,"Standard to aspire / Existing only in mind / Best possible form"
LIMBO,Uncertainty,"State between the states / Dance beneath the bar / Neither here nor there"
DETOX,Cleanse,"Removing the poison / Body purged of substances / Recovery begins"
STUNT,Feat,"Dangerous trick done / Growth prevented artificially / Spectacle performed"
DRILL,Practice,"Repetition teaches / Tool bores through material / Emergency procedure"
TUBER,Root,"Potato underground / Swollen root stores nutrients / Starchy vegetable"
GAUGE,Measure,"Width of railroad tracks / Instrument reads the pressure / Estimating size"
PLUMP,Chubby,"Rounded and full formed / Comfortably padded / Pleasantly fat"
FETID,Stinking,"Odor overwhelming / Decay announces itself / Rotting stench persists"
HOLLY,Plant,"Christmas decoration / Red berries and spiky leaves / Winter's festive green"
GLARE,Stare,"Light too bright for eyes / Angry look shot across room / Harsh reflection burns"
LATHE,Tool,"Spinning shapes the wood / Machine for turning material / Craftsman's precision"
ABHOR,Detest,"Hatred deep and strong / Finding completely repulsive / Loathing without end"
MOTEL,Inn,"Roadside lodging waits / Travelers rest between miles / Motor hotel serves"
RABID,Crazed,"Disease of madness / Fanatical devotion / Foaming at the mouth"
AWOKE,Roused,"Eyes opened from sleep / Consciousness returned again / Past tense of waking"
VENUE,Location,"Place where it happens / Event's chosen setting / Meeting spot selected"
SHORT,Brief,"Not tall in measure / Time compressed to less / Running low on supply"
GUISE,Disguise,"Appearance deceives / External form masks the truth / Costume of the soul"
PERIL,Danger,"Threat looms ahead / Risk demands attention / Hazard waits to strike"
ARISE,Emerge,"Rising from below / Coming into existence / Getting up from rest"
FUGUE,State,"Musical form complex / Mental flight from reality / Voices chase each other"
TABBY,Cat,"Striped feline pattern / Domestic cat so common / Gray and brown and orange"
GIZMO,Gadget,"Unnamed device works / Technology mysterious / Thing that does the trick"
DEUCE,Two,"Pair in card or dice / Tennis tied at forty / Mild expletive"
TINGE,Hint,"Touch of color added / Slight amount changes the whole / Trace of something more"
LURID,Shocking,"Sensational detail / Glowing with unnatural light / Gruesome fascination"
CLUNG,Held,"Gripping tight in past / Refusing to let go then / Attached desperately"
WIELD,Handle,"Using with control / Power exercised through tool / Weapon in the hand"
CLAMP,Grip,"Holding tight with force / Tool presses things together / Vice-like embrace"
OPINE,State,"Offering opinion / Expressing personal view / Thoughts made known"
MAKER,Creator,"One who brings to being / Manufacturer of things / God or craftsperson"
GRAVE,Serious,"Burial site waits / Somber beyond the normal / Weighty importance"
VOWEL,Sound,"A E I O U / Open sounds that give voice / Consonant's partner"
THICK,Dense,"Width beyond the thin / Packed tight together / Stupid in the slang"
BUNNY,Rabbit,"Hoppy fluffy friend / Easter symbol brings the eggs / Cute and soft and small"
DOUGH,Batter,"Unbaked bread awaits / Money in the slang / Flour water mix"
PLEAD,Beg,"Asking desperately / Court requires the response / Imploring for mercy"
HOVEL,Shack,"Small and wretched home / Dwelling barely fit for use / Poverty's shelter"
REMIT,Send,"Sending the payment / Scope of work defined by this / Forgiving the debt"
COLIC,Pain,"Infant cries with pain / Abdominal distress / Gas troubles the small"
GRUFF,Rough,"Voice harsh and low / Manner brusque and short / Unfriendly exterior"
MUGGY,Humid,"Air thick with moisture / Uncomfortable heat / Sticky weather persists"
LEACH,Drain,"Seeping through and out / Nutrients lost to water / Extraction by liquid"
CACTI,Plants,"Desert survivors / Plural of the cactus / Spiny water storers"
HASTE,Rush,"Speed without wisdom / Hurry leads to the mistake / Quick without the care"
TULIP,Flower,"Dutch bulb blooms in spring / Colors bright on slender stems / Garden's elegant"
AMONG,Amid,"In the middle of / Surrounded by the others / Within the group"
WAIST,Middle,"Body's narrow part / Belt sits at this level / Torso's center band"
FLUTE,Instrument,"Breath makes music flow / Champagne glass shape rises tall / Woodwind sings its song"
GRAVY,Sauce,"Meat drippings thickened / Extra benefit beyond / Pour over everything"
SNIDE,Mocking,"Nasty in disguise / Contempt poorly hidden / Cutting remarks made"
ERASE,Delete,"Removing what was / Rubber rubs out the pencil / Gone as if never"
GUESS,Estimate,"Answer without proof / Approximation offered / Speculation made"
TRUCK,Vehicle,"Hauling cargo goes / Large wheels carry the payload / Transportation works"
MISER,Hoarder,"Money kept too tight / Refusing to spend a cent / Scrooge personified"
SWING,Sway,"Back and forth motion / Playground joy suspended / Music's rhythmic era"
DODGY,Risky,"Something seems off here / Unreliable at best / Suspicious nature"
SEGUE,Transition,"Moving smoothly on / Connection between the parts / Flow without a break"
MOOCH,Freeloader,"Taking without ask / Living off another's work / Give nothing in turn"
SKULL,cranium,"Bone bowl holds the mind / The case around what matters most / Hard shell for soft thought"
OOMPH,Energy,"Power and vigor / Extra push applied / Attractive quality"
SITAR,Instrument,"Indian strings resonate / Raga music flows / Gourd-bodied beauty"
ABBOT,prior,"Robed in silence deep / He leads his brothers in prayer / Bells call them to God"
ALLOT,assign,"Divide what we have / Each portion measured with care / Fairness guides the hand"
AVOID,evade,"Step around the crack / Some things are best left alone / Wisdom knows when not"
BARON,lord,"He surveys his lands / Power built on older power / Titles pass like coins"
BATCH,group,"Mixed together now / One bowl holds the future bread / Heat transforms the whole"
BLAST,explosion,"The silence then sound / Everything changes at once / Echoes fade to dust"
BLEAT,cry,"Lamb calls for mother / Across the field the sound floats / She answers in kind"
CELLO,instrument,"Deep voice made of wood / The bow draws tears from the strings / Music mourns and soars"
CHIDE,scold,"Sharp words meant to teach / The sting fades but lessons stay / Love can sound like this"
CLIFF,precipice,"Edge of everything / One step more and gravity wins / Beauty laced with fear"
CLINK,tinkle,"Glasses touch in toast / Crystal voices celebrate / To what lies ahead"
CONCH,shell,"Hold it to your ear / The ocean trapped inside speaks / Waves from far away"
CRUEL,harsh,"Pain dealt without need / Some wounds serve no purpose known / Why hurt what you can"
CUBIC,boxed,"Three dimensions meet / Space contained in equal sides / Geometry's gift"
DECOR,design,"Each piece placed just so / The room tells a story whole / Beauty in the plan"
DUSKY,dim,"Light fades to purple / Day hands off to coming night / The between hour calls"
EIGHT,number,"Two fours make this whole / Infinity laid on its side / Count and count again"
EMBED,implant,"Deep into the stone / The jewel will not be removed / Fixed in its new home"
FABLE,tale,"Animals can speak / In stories teaching us truths / The moral remains"
FIERY,blazing,"Heat rolls off in waves / Passion burns too hot to touch / Intense and alive"
FILLY,mare,"Young hooves test the ground / All energy and no fear / Speed before wisdom"
FLAKY,crisp,"Layers separate / Butter worked into the dough / Pastry shatters sweet"
FREAK,oddity,"Different from the rest / What seems strange just hasn't fit / Normal is a cage"
FRUIT,produce,"Sun made this sweetness / Seeds wrapped in tempting bright flesh / Eat and spread the life"
GAVEL,mallet,"Wood strikes wood with force / Order called from chaos loud / The judge decides now"
GLINT,sparkle,"Light catches the edge / Brief flash then gone again quick / Beauty in instants"
GRASS,lawn,"Green carpet spreads wide / Beneath bare feet cool and soft / Earth's simplest pleasure"
GUMBO,stew,"Everything goes in / Flavors mix in the dark roux / Louisiana sings"
JUMBO,huge,"Bigger than all else / The elephant fills the room / Size makes its own rules"
MANIC,frenzied,"Energy that burns / Too much too fast without rest / The crash will come soon"
MYRRH,resin,"Gift of ancient kings / Incense from another time / Sacred smoke rises"
PECAN,nut,"Southern sweetness hides / Inside the hard shell waits / Pie filling to be"
POSSE,gang,"The group rides as one / Searching for what must be found / Numbers add to strength"
PRISM,crystal,"Light enters as one / Exits scattered into many / Rainbow in the glass"
PROOF,evidence,"This shows it is true / The argument rests on facts / Believe what is shown"
QUARK,particle,"Smaller than the small / Building blocks for building blocks / Physics goes deeper"
QUILT,blanket,"Pieces stitched to whole / Warmth made from scraps of other things / History in fabric"
RACER,speedster,"Fast is all she knows / The clock is the enemy / Winning needs no brake"
RUGBY,sport,"Bodies clash and strain / The ball moves through pure will / Mud and glory mixed"
SCENE,setting,"The stage is now set / All eyes turn to watch what unfolds / Drama needs its space"
SIREN,alarm,"The sound pierces all / Warning or temptation calls / Either way take note"
SPEED,velocity,"Fast becomes the goal / Time compresses in the rush / Slow is left behind"
SPOOL,reel,"Thread wound round and round / Ready to unspin when needed / Storage in circles"
STRUT,swagger,"The walk says it all / Confidence in every step / See me as I go"
SULLY,tarnish,"The name is now stained / What was pure has been muddied / Reputation damaged"
SUMAC,plant,"Red clusters hang bright / The tart spice waits to be ground / Middle Eastern tang"
SURGE,rush,"The wave rises fast / Power building in the swell / The peak approaches"
SWOOP,dive,"Down from height she comes / The target never saw it coming / Attack from above"
TRIAL,test,"The proving begins / What is claimed must be shown true / Evidence decides"
VEGAN,herbivore,"No animal touched / The plate holds only plants now / Ethics in the meal"
WAXEN,pallid,"The color of death / Pale and slightly shining / Life drained away"
WHITE,pale,"The absence of color / Snow and bone and clean sheets share / Purity in hue"
ROOST,perch,"Night brings them to rest / High places for safe sleeping / Morning will come soon"
MOGUL,tycoon,"He owns what you rent / Power built from clever deals / Money makes more money"
HOIST,lift,"Muscles strain and pull / Heavy things must still be moved / Up and over now"
