word,synonym,haiku
ovary,gland,"Life begins in here / The potential waits coiled / Biology's vault"
ovate,egg-shaped,"Rounded at both ends / Nature's favorite design / Efficient and whole"
ovine,sheeplike,"Following the flock / Safety found in sameness / The herd moves as one"
ovoid,elliptical,"Almost but not quite round / Stretched in one direction more / Egg without the shell"
owing,indebted,"The ledger shows red / What was given must return / Debt remembers well"
paddy,field,"Water fills the rows / Rice grows from the flooded earth / Food from careful work"
pagan,heathen,"The old gods still call / Nature worshipped in its forms / Faith before the book"
paler,whiter,"Color drains away / Something has stolen the flush / Health fades from the face"
palsy,tremor,"The shaking won't stop / Control surrendered to nerves / Body disobeys"
pansy,flower,"Purple faces turn / Soft petals brave cold mornings / Delicate but tough"
parka,coat,"Hood against the wind / Warmth wrapped around shivering bones / Winter armor worn"
parse,analyze,"Break it into parts / Each piece examined alone / Understanding builds"
paste,glue,"Stick this here to that / What was separate now joins / Bonding in the spread"
pasty,pale,"Sun hasn't touched here / White as paper left inside / Color needs some light"
payee,recipient,"The check has her name / Money flows to this account / Payment finds its home"
payer,debtor,"He writes out the sum / What was owed leaves his possession / Balance is restored"
pecan,nut,"Southern sweetness hides / Inside the hard shell waits / Pie filling to be"
penal,punitive,"The system extracts / Payment for what was broken / Justice weighs its scales"
pence,coins,"Small change adds to more / The copper fills heavy pockets / Pounds start as pennies"
penny,cent,"Almost worthless now / Yet she saves each one she finds / Luck in the copper"
pesto,sauce,"Green and bright with basil / Garlic and pine nuts crushed / Italy in a jar"
piggy,swine,"Round pink rolls in mud / Happier dirty than clean / Oink at the slop trough"
pivot,turn,"The spin point holds fast / Everything revolves around / Center stays in place"
pizza,pie,"Cheese stretches in strings / The triangle of perfection / Everyone's happy"
plied,worked,"Hands busy with thread / The needle in and out goes / Craft builds from motion"
plier,tool,"Grip and twist and pull / Metal jaws do what hands can't / Leverage applies"
plume,feather,"Rising from the crown / Color announces the bird / Pride on display floats"
plush,soft,"Sink into the deep / Luxury wrapped in fabric / Comfort given form"
poesy,verse,"Old word for the art / Lines arranged with careful breath / Poetry by name"
pooch,dog,"Faithful shadow walks / Wherever you go she goes / Love on four soft paws"
poser,pretender,"The costume fits wrong / Trying hard to be what's not / Authenticity missing"
posit,propose,"Let us say that this / Assumption starts the logic / Theory begins here"
posse,gang,"The group rides as one / Searching for what must be found / Numbers add to strength"
pouch,bag,"Small space holds small things / Tucked away but still at hand / Pockets have their use"
prawn,shrimp,"Pink curves on the plate / The ocean's gift to dinner / Sweet flesh from the shell"
pried,opened,"The lid finally gave / What was stuck has been released / Force found the weakness"
prism,crystal,"Light enters as one / Exits scattered into many / Rainbow in the glass"
privy,aware,"She knows what we don't / The secret shared with just her / Trust placed carefully"
proof,evidence,"This shows it is true / The argument rests on facts / Believe what is shown"
prude,puritan,"She gasps at too much / Propriety guards each word / Looseness is the fear"
pubic,groin,"Below the belt speaks / Biology without shame / Bodies are just bodies"
pudgy,chubby,"Soft around the middle / A little extra padding / Comfortable weight"
puffy,swollen,"More than it should be / Air or water fills the space / Bloat needs to release"
pulse,beat,"Life counts itself here / Each thump proves another moment / The rhythm continues"
punch,strike,"Fist meets what it must / Force delivered through knuckles / Impact makes its point"
puppy,dog,"All paws and no sense / The world is exciting and new / Boundless energy"
puree,mash,"Smooth as can be now / All texture removed by force / Baby food for all"
purer,cleaner,"Less mixed than before / The impurities removed / Closer to the source"
purse,bag,"She guards it like gold / Everything she needs rides here / Life in leather carried"
pushy,aggressive,"Back off just a bit / The pressure helps no one now / Space is necessary"
putty,filler,"Soft until it sets / Filling gaps and smoothing rough / The in-between stuff"
pygmy,small,"Size is not the measure / Big things come in tiny frames / Stature is not all"
quack,charlatan,"The cure is no cure / False hope sold for real money / Trust misplaced and lost"
quark,particle,"Smaller than the small / Building blocks for building blocks / Physics goes deeper"
quasi,almost,"Not quite but close enough / Almost there but missing something / The in-between state"
queer,different,"The word reclaimed proud / What was insult becomes badge / Identity owned"
quell,suppress,"Calm the rising tide / What threatens must be contained / Peace requires force"
quilt,blanket,"Pieces stitched to whole / Warmth made from scraps of other things / History in fabric"
quoth,said,"Old word for speaking / The raven's famous reply / Nevermore echoes"
rabbi,teacher,"The book lies open / Wisdom passed through generations / Learning never ends"
racer,speedster,"Fast is all she knows / The clock is the enemy / Winning needs no brake"
radar,detection,"Invisible eyes / Seeing what cannot be seen / Distance reports in"
radii,lines,"From center they spread / Spokes of a wheel reaching out / Connection maintained"
rajah,ruler,"Eastern throne of gold / Power worn in silk and gems / Kingdoms rise and fall"
rally,gather,"The crowd finds its voice / Together louder than apart / Numbers make the point"
ralph,vomit,"The body rejects / What went down now comes back up / Unpleasant relief"
randy,lustful,"The heat rises quick / Bodies speak their own language / Desire has its hour"
rarer,scarcer,"Harder to find now / What was common disappears / Value grows with want"
raspy,hoarse,"The voice scrapes on through / Rough edges in every word / Throat needs some relief"
raven,crow,"Black wings beat the air / Intelligence in dark eyes / The clever survivor"
razor,blade,"Sharp enough to split / What hair there was now is gone / Steel against the skin"
rearm,resupply,"Weapons need restocking / The fight isn't over yet / Prepare for more still"
rebar,rod,"Steel inside concrete / Hidden strength in the structure / Bones within the bones"
recut,reshape,"The stone faces blade again / New facets catch the light different / Second chances shine"
reedy,thin,"Tall and thin she sways / Bending like the waterside grasses / Fragile but flexible"
refit,renovate,"The old becomes new / What wore out gets replaced / Fresh inside old walls"
rehab,recovery,"The long road back starts / One day clean then another / Healing takes such time"
reign,rule,"The crown sits heavy / Power exercised with care / Kingdoms need their kings"
renal,kidney,"Deep filters clean blood / The body's quiet workers / Health in hidden organs"
reply,answer,"Words return to words / The conversation continues / Response completes the thought"
reset,restart,"Back to the beginning / What didn't work gets new chance / Try again from zero"
rifle,gun,"Long barrel takes aim / Distance between life and death / The trigger waits still"
rigor,strictness,"No slack in the standard / Excellence requires discipline / Easy is not enough"
rinse,wash,"Water carries away / What soap lifted from the surface / Clean comes in stages"
ripen,mature,"Time adds the sweetness / What was hard grows soft and ready / Patience rewards taste"
riser,climber,"Up the steps she goes / Higher with each effort made / The top comes closer"
risky,dangerous,"The odds aren't good here / But reward requires some threat / Chance must be taken"
river,stream,"Water seeks the sea / Through any obstacle flowing / Persistence carves canyons"
roast,cook,"Heat transforms the raw / Brown crust forms on tender flesh / Sunday dinner calls"
roger,understood,"Message received clear / No confusion in the signal / Acknowledged and done"
roost,perch,"Night brings them to rest / High places for safe sleeping / Morning will come soon"
rotor,blade,"Spinning lifts the bird / The helicopter's heartbeat / Revolution flies"
rugby,sport,"Bodies clash and strain / The ball moves through pure will / Mud and glory mixed"
ruler,leader,"She measures and guides / Both the tool and the person / Straight lines and direction"
rumor,gossip,"Whispers grow in telling / Truth stretches past recognition / Words have their own life"
rural,country,"Far from city noise / The pace slows to seasons' speed / Land shapes different lives"
sadly,unhappily,"The news wasn't good / Disappointment weighs her down / Hoping for better"
